Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009844299999713257,4.675071499999831,,,,,,,,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,4.675101300000279,4.68922719999955,23.37486809999973,,,,,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,cucumber,l,word,0,0,0,,,,,,0,0,0,1,,,,,23.39108010000018,,,,,,,23.383462200000395,25.118311100000028,25.122421199999735,26.110663899999963,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,concept,l,word,1,1,0,,,,,,0,1,1,0,,,,,26.118904199999633,,,,,,,26.114672400000018,27.203636000000188,27.203659400000106,28.196069399999942,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,cluerk,a,nonword,2,2,0,,,,,,0,2,2,5,,,,,28.204213099999834,,,,,,,28.198502199999893,29.497615100000075,29.49763939999957,30.49002070000006,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,yami,a,nonword,3,3,0,,,,,,0,3,3,6,,,,,30.49835669999993,,,,,,,30.492856300000312,31.658228500000405,31.658256400000027,32.65051760000006,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,truck,l,word,4,4,0,,,,,,0,4,4,2,,,,,32.658631700000115,,,,,,,32.65163699999994,33.718496000000414,33.71852020000006,34.710862500000076,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,lankua,a,nonword,5,5,0,,,,,,0,5,5,9,,,,,34.71910250000019,,,,,,,34.71191110000018,36.15425959999993,36.15428400000019,37.14661840000008,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,huftuk,a,nonword,6,6,0,,,,,,0,6,6,8,,,,,37.15486580000015,,,,,,,37.14883610000015,38.27299310000035,38.2730161999998,39.26548670000011,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,baseball,l,word,7,7,0,,,,,,0,7,7,4,,,,,39.273551600000246,,,,,,,39.26766609999959,40.35003080000024,40.35005410000031,41.34258880000016,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,jeong,a,nonword,8,8,0,,,,,,0,8,8,7,,,,,41.35075159999997,,,,,,,41.34549909999987,42.42726539999967,42.427289799999926,43.41963709999982,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
LDT,Practice,format,l,word,9,9,0,,,,,,0,9,9,3,,,,,43.42773269999998,,,,,,,43.42075970000042,44.49584309999955,44.49586799999997,45.48839080000016,,,,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.48843969999962,45.49646080000002,68.58657959999982,,,,,,,,,,,,,MB48,2025-11-13_14h18.48.585,online_LDT&KRT,,2025.1.1,121.22137811637698,2025-11-13 14h18.57.772483 +0900,
