Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009928899999067653,1.308029499999975,,,,,,,,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.3080577999971865,1.3193664999998873,35.61221189999924,,,,,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,35.628493099997286,,,,,,,35.61983699999837,37.68113280000034,37.684952599996905,38.67339979999815,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,concept,l,word,1,1,0,,,,,,0,1,1,0,,,,,38.6816024999971,,,,,,,38.677054599997064,40.350298599998496,40.35032499999943,41.34275820000039,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,cucumber,l,word,2,2,0,,,,,,0,2,2,1,,,,,41.35084099999949,,,,,,,41.34547539999767,42.710970799998904,42.71099349999713,43.70338359999732,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,format,l,word,3,3,0,,,,,,0,3,3,3,,,,,43.71162170000025,,,,,,,43.70584299999973,45.11342369999693,45.11344850000023,46.105839099996956,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,huftuk,a,nonword,4,4,0,,,,,,0,4,4,8,,,,,46.11393820000012,,,,,,,46.108061299997644,47.32390849999865,47.3239345999973,48.316361599998345,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,lankua,a,nonword,5,5,0,,,,,,0,5,5,9,,,,,48.32450830000016,,,,,,,48.318341999998665,49.63458679999894,49.63461079999979,50.62698149999778,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,yami,a,nonword,6,6,0,,,,,,0,6,6,6,,,,,50.63516019999952,,,,,,,50.62907939999786,51.79502479999792,51.79504989999987,52.787450899999385,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,cluerk,a,nonword,7,7,0,,,,,,0,7,7,5,,,,,52.795588099997985,,,,,,,52.7885185999985,54.74797860000035,54.75008489999891,55.74040239999886,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,jeong,a,nonword,8,8,0,,,,,,0,8,8,7,,,,,55.74858139999924,,,,,,,55.742483099998935,57.10872829999789,57.109545100000105,58.10115289999885,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Practice,baseball,l,word,9,9,0,,,,,,0,9,9,4,,,,,58.109226799999306,,,,,,,58.10316839999723,59.352623399998265,59.35264789999928,60.34503969999787,,,,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.34508529999948,60.35310369999934,75.76905679999982,,,,,,,,,,,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
LDT,Target,stad,a,nonword,0,0,0,116,a,1,1.452594800000952,None,,,,,0,0,0,115,75.80186909999975,,,,,,,,,,,,,,75.79166709999845,76.26062889999957,76.26062889999957,77.72080859999915,a,1,1.452594800000952,None,77.72084289999839,77.72085559999687,,,MB15,2025-10-17_14h20.48.780,online_LDT&KRT,,2025.1.1,121.75240674149732,2025-10-17 14h21.01.093077 +0900,
