Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009594900000138296,1.1703041000000667,,,,,,,,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.1703304000000117,1.176642099999981,37.48880159999999,,,,,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,yami,a,nonword,0,0,0,,,,,,0,0,0,6,,,,,37.50481140000011,,,,,,,37.496621400000095,39.48222379999993,39.48632399999997,40.47464680000007,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,cucumber,l,word,1,1,0,,,,,,0,1,1,1,,,,,40.48278499999992,,,,,,,40.47916650000002,42.71044559999996,42.71047109999995,43.70293020000008,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,baseball,l,word,2,2,0,,,,,,0,2,2,4,,,,,43.711058200000025,,,,,,,43.705625900000086,44.7206956,44.72072170000001,45.71321899999998,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,cluerk,a,nonword,3,3,0,,,,,,0,3,3,5,,,,,45.72148240000001,,,,,,,45.71522350000009,47.181615500000134,47.18164019999995,48.17402500000003,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,concept,l,word,4,4,0,,,,,,0,4,4,0,,,,,48.18211059999999,,,,,,,48.17748359999996,49.21696339999994,49.216989499999954,50.209357700000055,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,lankua,a,nonword,5,5,0,,,,,,0,5,5,9,,,,,50.21752760000004,,,,,,,50.2105176,51.377454599999965,51.377479700000094,52.37001299999997,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,jeong,a,nonword,6,6,0,,,,,,0,6,6,7,,,,,52.386318399999936,,,,,,,52.37676250000004,53.52960639999992,53.52963190000014,54.52200210000001,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
LDT,Practice,huftuk,a,nonword,7,7,0,,,,,,0,7,7,8,,,,,54.53012600000011,,,,,,,54.524690800000144,55.606577700000116,55.60660340000004,56.59903350000013,,,,,,,,,,,,,,,,MB09,2025-10-14_09h22.19.072,online_LDT&KRT,,2025.1.1,119.86469673016023,2025-10-14 09h22.29.097589 +0900,
