Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.007418099994538352,2.150694599986309,,,,,,,,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,2.150725599989528,2.1591497999907006,19.059687699977076,,,,,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,cucumber,l,word,0,0,0,,,,,,0,0,0,1,,,,,19.07592589998967,,,,,,,19.068014899996342,20.96999469998991,20.974104799999623,21.962341399979778,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,format,l,word,1,1,0,,,,,,0,1,1,3,,,,,21.970460699987598,,,,,,,21.96624779998092,23.030387099977816,23.030411299987463,24.022702499991283,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,cluerk,a,nonword,2,2,0,,,,,,0,2,2,5,,,,,24.030880199978128,,,,,,,24.025236999994377,25.15738279998186,25.157406699989224,26.14986829998088,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,concept,l,word,3,3,0,,,,,,0,3,3,0,,,,,26.157953299989458,,,,,,,26.152123899984872,27.201156499999342,27.2011816999875,28.19354249999742,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,yami,a,nonword,4,4,0,,,,,,0,4,4,6,,,,,28.201648299989756,,,,,,,28.195685199985746,29.186437500000466,29.18646179998177,30.178902299987385,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,jeong,a,nonword,5,5,0,,,,,,0,5,5,7,,,,,30.186958699981915,,,,,,,30.181473699980415,31.263590299990028,31.263615899981232,32.25593990000198,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,baseball,l,word,6,6,0,,,,,,0,6,6,4,,,,,32.26419909999822,,,,,,,32.25821519998135,33.26553419997799,33.26555969999754,34.25788009999087,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,truck,l,word,7,7,0,,,,,,0,7,7,2,,,,,34.26618529998814,,,,,,,34.258969999995315,35.19253209998715,35.19255959999282,36.18486749997828,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,huftuk,a,nonword,8,8,0,,,,,,0,8,8,8,,,,,36.193024899985176,,,,,,,36.18738200000371,37.2777783999918,37.2778016999946,38.2702209999843,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Practice,lankua,a,nonword,9,9,0,,,,,,0,9,9,9,,,,,38.27851919998648,,,,,,,38.27119929998298,39.27150439997786,39.271527199976845,40.263876199984225,,,,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.263925799983554,40.27202760000364,52.392841699998826,,,,,,,,,,,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,loil,a,nonword,0,0,0,170,a,1,0.5965560000040568,None,,,,,0,0,0,169,52.416793599986704,,,,,,,,,,,,,,52.413777599984314,52.884576999989804,52.884576999989804,53.485585899994476,a,1,0.5965560000040568,None,53.485620499996,53.4856336999801,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,burz,a,nonword,1,1,0,112,a,1,0.5596470999880694,None,,,,,0,1,1,111,53.49351169998408,,,,,,,,,,,,,,53.48756899998989,53.97734069998842,53.97734069998842,54.54504869997618,a,1,0.5596470999880694,None,54.54508479998913,54.54509679999319,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,tran,a,nonword,2,2,0,206,a,1,0.540278300002683,None,,,,,0,2,2,205,54.552979400003096,,,,,,,,,,,,,,54.54610559999128,55.036712599976454,55.036712599976454,55.579387899982976,a,1,0.540278300002683,None,55.57942299998831,55.57943489999161,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,sad,l,word,3,3,0,69,l,1,0.505828900000779,None,,,,,0,3,3,68,55.587362599995686,,,,,,,,,,,,,,55.581218599982094,56.071073699975386,56.071073699975386,56.58044920000248,l,1,0.505828900000779,None,56.5804850999848,56.58049709998886,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,area,l,word,4,4,0,49,l,1,0.5449643000029027,None,,,,,0,4,4,48,56.58854619998601,,,,,,,,,,,,,,56.58162749998155,57.07212939998135,57.07212939998135,57.62302009999985,l,1,0.5449643000029027,None,57.62305509997532,57.623066799977096,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,gali,a,nonword,5,5,0,113,a,1,0.5584501999837812,None,,,,,0,5,5,112,57.63097509997897,,,,,,,,,,,,,,57.62395919999108,58.11477799998829,58.11477799998829,58.6741390999814,a,1,0.5584501999837812,None,58.674174099985976,58.67418629999156,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,down,l,word,6,6,0,9,l,1,0.49244949998683296,None,,,,,0,6,6,8,58.68202609999571,,,,,,,,,,,,,,58.67628479999257,59.16585599997779,59.16585599997779,59.66674939999939,l,1,0.49244949998683296,None,59.666784799977904,59.66679719998501,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,club,l,word,7,7,0,64,l,1,0.4910964999871794,None,,,,,0,7,7,63,59.67465969998739,,,,,,,,,,,,,,59.66766149998875,60.15847719999147,60.15847719999147,60.65115409999271,l,1,0.4910964999871794,None,60.65118980000261,60.65120219998062,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,coss,a,nonword,8,8,0,133,a,1,0.7146418000047561,None,,,,,0,8,8,132,60.659012199990684,,,,,,,,,,,,,,60.652158999990206,61.142794299987145,61.142794299987145,61.86076859998866,a,1,0.7146418000047561,None,61.86080460000085,61.86081689997809,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,grew,l,word,9,9,0,89,l,1,0.5529049000178929,None,,,,,0,9,9,88,61.8685413999774,,,,,,,,,,,,,,61.862146999977995,62.352336199983256,62.352336199983256,62.9116847999976,l,1,0.5529049000178929,None,62.911722199991345,62.9117354999762,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,huge,l,word,10,10,0,56,l,1,0.789959199988516,None,,,,,0,10,10,55,62.91956260000006,,,,,,,,,,,,,,62.912777599995025,63.40338779997546,63.40338779997546,64.19630129999132,l,1,0.789959199988516,None,64.1963380999805,64.19635099999141,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,anto,a,nonword,11,11,0,117,a,1,0.6409820999833755,None,,,,,0,11,11,116,64.20419229997788,,,,,,,,,,,,,,64.19734279997647,64.68801309997798,64.68801309997798,65.33083160000388,a,1,0.6409820999833755,None,65.33086899999762,65.33088080000016,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,darb,a,nonword,12,12,0,134,a,1,0.6188334000180475,None,,,,,0,12,12,133,65.33866290000151,,,,,,,,,,,,,,65.33189719999791,65.822474399989,65.822474399989,66.44850159998168,a,1,0.6188334000180475,None,66.44853839999996,66.4485506999772,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,wake,l,word,13,13,0,63,l,1,0.5170085999998264,None,,,,,0,13,13,62,66.45650770000066,,,,,,,,,,,,,,66.44974039998488,66.94023330000346,66.94023330000346,67.45795419998467,l,1,0.5170085999998264,None,67.45799259998603,67.45800519999466,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,vome,a,nonword,14,14,0,213,a,1,0.5797076000017114,None,,,,,0,14,14,212,67.46575409997604,,,,,,,,,,,,,,67.45988909999141,67.94957199998316,67.94957199998316,68.53389900000184,a,1,0.5797076000017114,None,68.5339360999933,68.53394829999888,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,green,l,word,15,15,0,38,l,1,0.5114677999808919,None,,,,,0,15,15,37,68.54185320000397,,,,,,,,,,,,,,68.53499580000062,69.02565259998664,69.02565259998664,69.54332129997783,l,1,0.5114677999808919,None,69.54335769999307,69.54336979999789,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,last,l,word,16,16,0,11,l,1,0.47012850001920015,None,,,,,0,16,16,10,69.55117419999442,,,,,,,,,,,,,,69.5443003999826,70.03498759999638,70.03498759999638,70.51092279999284,l,1,0.47012850001920015,None,70.51101509999717,70.5110281999805,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,boss,l,word,17,17,0,61,l,1,0.4626443000161089,None,,,,,0,17,17,60,70.51888399999007,,,,,,,,,,,,,,70.51201159998891,71.00261369999498,71.00261369999498,71.47024470000179,l,1,0.4626443000161089,None,71.470281899994,71.47029389999807,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,gead,a,nonword,18,18,0,145,a,1,0.5513650999928359,None,,,,,0,18,18,144,71.47810949999257,,,,,,,,,,,,,,71.47153779998189,71.96191789998556,71.96191789998556,72.52116529998602,a,1,0.5513650999928359,None,72.52120239997748,72.52126819998375,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
LDT,Target,jeed,a,nonword,19,19,0,158,a,1,0.516610499995295,None,,,,,0,19,19,157,72.52914889997919,,,,,,,,,,,,,,72.52222539999639,73.01311899998109,73.01311899998109,73.53063019999536,a,1,0.516610499995295,None,73.53066679998301,73.53067999999621,,,MB36,2025-10-20_09h26.43.125,online_LDT&KRT,,2025.1.1,121.0697725091166,2025-10-20 09h26.53.954692 +0900,
