Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.008146299995132722,1.6709958999999799,,,,,,,,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.671026099997107,1.675495299990871,19.135511000000406,,,,,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,cucumber,l,word,0,0,0,,,,,,0,0,0,1,,,,,19.15179599999101,,,,,,,19.14416959999653,21.245943699992495,21.2501237999968,22.238643199991202,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,baseball,l,word,1,1,0,,,,,,0,1,1,4,,,,,22.246287699992536,,,,,,,22.242407099998672,23.965512099995976,23.96553839999251,24.958018199991784,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,jeong,a,nonword,2,2,0,,,,,,0,2,2,7,,,,,24.965609699997003,,,,,,,24.9619107000035,26.70138450000377,26.701409200002672,27.693820000000414,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,yami,a,nonword,3,3,0,,,,,,0,3,3,6,,,,,27.701949599999352,,,,,,,27.69599739999103,29.971306099992944,29.97311880000052,30.963841199991293,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,huftuk,a,nonword,4,4,0,,,,,,0,4,4,8,,,,,30.971947199999704,,,,,,,30.96761759999208,32.23195639999176,32.232845499995165,33.22435960000439,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,truck,l,word,5,5,0,,,,,,0,5,5,2,,,,,33.23244880000129,,,,,,,33.22605090000434,34.559353299991926,34.55937879999692,35.551612600000226,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,concept,l,word,6,6,0,,,,,,0,6,6,0,,,,,35.55979949999892,,,,,,,35.55354150000494,36.769824300004984,36.769908899994334,37.762153599993326,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,cluerk,a,nonword,7,7,0,,,,,,0,7,7,5,,,,,37.770304000005126,,,,,,,37.76330189999135,39.19714760000352,39.19717390000005,40.18959419999737,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,lankua,a,nonword,8,8,0,,,,,,0,8,8,9,,,,,40.19774360000156,,,,,,,40.19087789999321,41.532890000002226,41.532917499993346,42.52520170000207,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Practice,format,l,word,9,9,0,,,,,,0,9,9,3,,,,,42.53332980000414,,,,,,,42.52636079999502,43.66822350000439,43.66824830000405,44.66068050000467,,,,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.660724300003494,44.668946199992206,54.93786849999742,,,,,,,,,,,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Target,area,l,word,0,0,0,49,l,1,0.9531302000104915,None,,,,,0,0,0,48,54.970706499996595,,,,,,,,,,,,,,54.95916020000004,55.42949860000226,55.42949860000226,56.38931469999079,l,1,0.9531302000104915,None,56.389350400000694,56.38936410000315,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
LDT,Target,loak,a,nonword,1,1,0,169,a,1,0.838390699995216,None,,,,,0,1,1,168,56.3971254999924,,,,,,,,,,,,,,56.390311099996325,56.881045000001905,56.881045000001905,57.72381480000331,a,1,0.838390699995216,None,57.7238503999979,57.72386280000501,,,MB63,2025-11-25_15h20.20.542,online_LDT&KRT,,2025.1.1,121.17760396428201,2025-11-25 15h20.35.180681 +0900,
