Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.00964650000059919,1.9098272999999608,,,,,,,,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.909858400000303,1.9195654000013747,19.59580989999995,,,,,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,19.6120176000004,,,,,,,19.603980200001388,20.81377750000138,20.81804860000011,21.80608200000097,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,lankua,a,nonword,1,1,0,,,,,,0,1,1,9,,,,,21.81422830000156,,,,,,,21.809668200001397,23.01585250000062,23.01587710000058,24.008249300000898,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,yami,a,nonword,2,2,0,,,,,,0,2,2,6,,,,,24.016485800000737,,,,,,,24.011025800000425,24.99295760000132,24.99298160000035,25.985276100000192,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,jeong,a,nonword,3,3,0,,,,,,0,3,3,7,,,,,25.99336200000107,,,,,,,25.988435500001287,26.94480580000163,26.944830800001,27.93723610000052,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,cluerk,a,nonword,4,4,0,,,,,,0,4,4,5,,,,,27.945587300000625,,,,,,,27.93905090000044,28.971837700000833,28.971862500000498,29.964236400001028,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,format,l,word,5,5,0,,,,,,0,5,5,3,,,,,29.972400600001492,,,,,,,29.96665690000009,30.965432700000747,30.9654569000013,31.95794340000066,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,cucumber,l,word,6,6,0,,,,,,0,6,6,1,,,,,31.96598410000115,,,,,,,31.96005100000002,33.159262500001205,33.159286600000996,34.1517401000001,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
LDT,Practice,huftuk,a,nonword,7,7,0,,,,,,0,7,7,8,,,,,34.15983779999988,,,,,,,34.15388090000124,35.11123300000145,35.11125830000128,36.1036221000013,,,,,,,,,,,,,,,,MB07,2025-10-15_11h41.23.854,online_LDT&KRT,,2025.1.1,121.17804447623375,2025-10-15 11h41.36.422443 +0900,
