Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.006517500005429611,8.611592400004156,,,,,,,,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,8.611621100004413,8.623000900013722,44.275734000009834,,,,,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,44.29166480001004,,,,,,,44.283666600007564,45.293292900008964,45.29702150000958,46.28547040000558,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,jeong,a,nonword,1,1,0,,,,,,0,1,1,7,,,,,46.29370870000275,,,,,,,46.2893766000052,47.570483200004674,47.570512200007215,48.562746300012805,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,cluerk,a,nonword,2,2,0,,,,,,0,2,2,5,,,,,48.57087180000963,,,,,,,48.56502240001282,50.33977420000883,50.33980010000232,51.33218840000336,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,baseball,l,word,3,3,0,,,,,,0,3,3,4,,,,,51.34037440000975,,,,,,,51.335252200005925,52.408505800005514,52.408530300002894,53.40085000000545,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,concept,l,word,4,4,0,,,,,,0,4,4,0,,,,,53.40903180000896,,,,,,,53.40332940001099,54.527403400003095,54.52743100000953,55.51971900000353,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,lankua,a,nonword,5,5,0,,,,,,0,5,5,9,,,,,55.52777510001033,,,,,,,55.520759100007126,56.679349900005036,56.6793738000124,57.67178290001175,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,huftuk,a,nonword,6,6,0,,,,,,0,6,6,8,,,,,57.68003560000216,,,,,,,57.67397110001184,58.923274800006766,58.923299200003385,59.91565740000806,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,format,l,word,7,7,0,,,,,,0,7,7,3,,,,,59.923799600001075,,,,,,,59.917924500012305,61.00036450001062,61.00038970001333,61.99272390000988,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,cucumber,l,word,8,8,0,,,,,,0,8,8,1,,,,,62.0009362000128,,,,,,,61.99392760000774,63.04400990001159,63.04403540000203,64.03641810000408,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Practice,yami,a,nonword,9,9,0,,,,,,0,9,9,6,,,,,64.04462780000176,,,,,,,64.03856320001069,65.45481770001061,65.45484340000257,66.44718470000953,,,,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.44723160000285,66.45540489999985,77.26647050000611,,,,,,,,,,,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
LDT,Target,short,l,word,0,0,0,50,l,1,0.5895649000012781,None,,,,,0,0,0,49,77.29935080000723,,,,,,,,,,,,,,77.28770050000458,77.7581976000074,77.7581976000074,78.35091250001278,l,1,0.5895649000012781,None,78.35094870001194,78.35096070000145,,,MB60,2025-11-28_13h59.08.778,online_LDT&KRT,,2025.1.1,119.89401369439712,2025-11-28 13h59.15.741625 +0900,
