Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.0035130000032950193,10.038639399994281,,,,,,,,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,10.03866229999403,10.047349600004964,10.164716600003885,,,,,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,cucumber,l,word,0,0,0,,,,,,0,0,0,1,,,,,10.180789000005461,,,,,,,10.173661499997252,22.810390999991796,22.814232499993523,23.802856399997836,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,concept,l,word,1,1,0,,,,,,0,1,1,0,,,,,23.810875399998622,,,,,,,23.80658809999295,25.004200800001854,25.004226100005326,25.996651399997063,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,jeong,a,nonword,2,2,0,,,,,,0,2,2,7,,,,,26.004810200000065,,,,,,,25.998798600005102,27.631834400002845,27.631859500004794,28.624262900004396,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,huftuk,a,nonword,3,3,0,,,,,,0,3,3,8,,,,,28.63235359999817,,,,,,,28.627042399995844,29.867508700001054,29.867533800003002,30.859773200005293,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,format,l,word,4,4,0,,,,,,0,4,4,3,,,,,30.86796210000466,,,,,,,30.86216659999627,31.952764699992258,31.95278999999573,32.94525960000465,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,yami,a,nonword,5,5,0,,,,,,0,5,5,6,,,,,32.95330609999655,,,,,,,32.94746359999408,34.48862390000431,34.48866239999188,35.481037599995034,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,cluerk,a,nonword,6,6,0,,,,,,0,6,6,5,,,,,35.4891995999933,,,,,,,35.48287019999407,36.67411730000458,36.67414160000044,37.6665428999986,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,truck,l,word,7,7,0,,,,,,0,7,7,2,,,,,37.67466449999483,,,,,,,37.66808269999456,38.76783880000585,38.767862499997136,39.76028370000131,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,baseball,l,word,8,8,0,,,,,,0,8,8,4,,,,,39.768425000002026,,,,,,,39.762739700003294,40.92850029999681,40.928525700001046,41.92078250000486,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Practice,lankua,a,nonword,9,9,0,,,,,,0,9,9,9,,,,,41.928891000003205,,,,,,,41.921868799996446,43.330907800002024,43.33093660000304,44.323156200000085,,,,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.323203599997214,44.33129790000385,56.78582619999361,,,,,,,,,,,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,vome,a,nonword,0,0,0,213,a,1,0.685320699994918,None,,,,,0,0,0,212,56.81872830000066,,,,,,,,,,,,,,56.808520699996734,57.27752000000328,57.27752000000328,57.97034529999655,a,1,0.685320699994918,None,57.970381899998756,57.97039499999664,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,kear,a,nonword,1,1,0,163,a,1,0.652759699994931,None,,,,,0,1,1,162,57.97819549999258,,,,,,,,,,,,,,57.97133309999481,58.46201059999294,58.46201059999294,59.12144879999687,a,1,0.652759699994931,None,59.1214833999984,59.121495200000936,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,lay,l,word,2,2,0,71,l,1,0.5977447000041138,None,,,,,0,2,2,70,59.12935519999883,,,,,,,,,,,,,,59.12232720000611,59.61316069999884,59.61316069999884,60.21430029999465,l,1,0.5977447000041138,None,60.21433580000303,60.21434779999254,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,trip,l,word,3,3,0,35,l,1,0.4973796999984188,None,,,,,0,3,3,34,60.222087400004966,,,,,,,,,,,,,,60.21528770000441,60.70592540000507,60.70592540000507,61.206856000004336,l,1,0.4973796999984188,None,61.206891599998926,61.20690319999994,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,stort,a,nonword,4,4,0,201,a,1,1.063510199994198,None,,,,,0,4,4,200,61.21480800000427,,,,,,,,,,,,,,61.208100499992725,61.69857829999819,61.69857829999819,62.76669309999852,a,1,1.063510199994198,None,62.766783999992185,62.76679700000386,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,hide,l,word,5,5,0,68,l,1,0.45647570000437554,None,,,,,0,5,5,67,62.77470379999431,,,,,,,,,,,,,,62.768986099996255,63.25847590000194,63.25847590000194,63.71775320000597,l,1,0.45647570000437554,None,63.71779009999591,63.71780189999845,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,grew,l,word,6,6,0,89,l,1,1.144765399993048,None,,,,,0,6,6,88,63.72563960000116,,,,,,,,,,,,,,63.7197884000052,64.20939859999635,64.20939859999635,65.36106969999673,l,1,1.144765399993048,None,65.36110609999741,65.36111850000452,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,jeed,a,nonword,7,7,0,158,a,1,0.5749626000033459,None,,,,,0,7,7,157,65.36893759999657,,,,,,,,,,,,,,65.36204340000404,65.85271009999269,65.85271009999269,66.42878529999871,a,1,0.5749626000033459,None,66.42882119999558,66.42883309999888,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,yeep,a,nonword,8,8,0,219,a,1,0.5534690000058617,None,,,,,0,8,8,218,66.43665089999558,,,,,,,,,,,,,,66.43002349999733,66.92042829999991,66.92042829999991,67.47972819999268,a,1,0.5534690000058617,None,67.47976550000021,67.47977779999201,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,rap,l,word,9,9,0,109,l,1,0.7912504999985686,None,,,,,0,9,9,108,67.48765249999997,,,,,,,,,,,,,,67.48063969999203,67.97145830000227,67.97145830000227,68.76439850000315,l,1,0.7912504999985686,None,68.76448979999986,68.76450320000004,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,short,l,word,10,10,0,50,l,1,0.4600192999932915,None,,,,,0,10,10,49,68.77233849999902,,,,,,,,,,,,,,68.76558710000245,69.25608880000073,69.25608880000073,69.72373929999594,l,1,0.4600192999932915,None,69.72378060000483,69.72379239999282,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,anto,a,nonword,11,11,0,117,a,1,0.523298000000068,None,,,,,0,11,11,116,69.73155070000212,,,,,,,,,,,,,,69.72472040000139,70.21537849999731,70.21537849999731,70.74154940000153,a,1,0.523298000000068,None,70.74158800000441,70.74159920000238,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,mutch,a,nonword,12,12,0,175,a,1,0.4983649000059813,None,,,,,0,12,12,174,70.74922300000617,,,,,,,,,,,,,,70.74279869999737,71.23306020000018,71.23306020000018,71.73414810000395,a,1,0.4983649000059813,None,71.73418559999845,71.734197400001,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,drove,l,word,13,13,0,90,a,0,0.5444405999878654,None,,,,,0,13,13,89,71.74189049999404,,,,,,,,,,,,,,71.73523969999223,72.22573449999618,72.22573449999618,72.77667680000013,a,0,0.5444405999878654,None,72.77671259999624,72.77672439999878,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,end,l,word,14,14,0,33,l,1,0.3993467999971472,None,,,,,0,14,14,32,72.784693900001,,,,,,,,,,,,,,72.77756980000413,73.26841350000177,73.26841350000177,73.66923169999791,l,1,0.3993467999971472,None,73.66926719999174,73.66927879999275,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,few,l,word,15,15,0,18,l,1,0.5450100000016391,None,,,,,0,15,15,17,73.67720150000241,,,,,,,,,,,,,,73.67020100000082,74.16095770000538,74.16095770000538,74.71206779999193,l,1,0.5450100000016391,None,74.71210400000564,74.71211500000209,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,wost,a,nonword,16,16,0,217,a,1,0.5827919000003021,None,,,,,0,16,16,216,74.71983839999302,,,,,,,,,,,,,,74.71328100000392,75.2036761000054,75.2036761000054,75.78814829999465,a,1,0.5827919000003021,None,75.78818499999761,75.7881972000032,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,suck,l,word,17,17,0,83,l,1,0.6747956000035629,None,,,,,0,17,17,82,75.79590219999955,,,,,,,,,,,,,,75.78924699999334,76.27988119999645,76.27988119999645,76.95589509999263,l,1,0.6747956000035629,None,76.95593430000008,76.95594630000414,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,cire,a,nonword,18,18,0,129,a,1,0.6676747000019532,None,,,,,0,18,18,128,76.96395150000171,,,,,,,,,,,,,,76.95690900000045,77.44755820000137,77.44755820000137,78.1238355999958,a,1,0.6676747000019532,None,78.12387519999174,78.12388699999428,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,pulk,a,nonword,19,19,0,183,a,1,0.458971100000781,None,,,,,0,19,19,182,78.13158719999774,,,,,,,,,,,,,,78.12482149999414,78.61537840000528,78.61537840000528,79.07476740000129,a,1,0.458971100000781,None,79.07480459999351,79.07481659999758,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,stad,a,nonword,20,20,0,116,a,1,0.5158453000040026,None,,,,,0,20,20,115,79.08253889999469,,,,,,,,,,,,,,79.07597399999213,79.56646570000157,79.56646570000157,80.08399729999655,a,1,0.5158453000040026,None,80.08403309999267,80.08404539999901,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,jite,a,nonword,21,21,0,160,a,1,0.4662956999964081,None,,,,,0,21,21,159,80.09193189999496,,,,,,,,,,,,,,80.08497029999853,80.57568130000436,80.57568130000436,81.043325000006,a,1,0.4662956999964081,None,81.04336139999214,81.04337359999772,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,tour,l,word,22,22,0,88,l,1,0.5081005000101868,None,,,,,0,22,22,87,81.05113769999298,,,,,,,,,,,,,,81.04437410000537,81.53497550000611,81.53497550000611,82.04429170000367,l,1,0.5081005000101868,None,82.04432800000359,82.0443396000046,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,sish,a,nonword,23,23,0,193,a,1,0.5545711000013398,None,,,,,0,23,23,192,82.05220560000453,,,,,,,,,,,,,,82.04520680000132,82.53601149999304,82.53601149999304,83.09530200000154,a,1,0.5545711000013398,None,83.0953434999974,83.09535529999994,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,cast,l,word,24,24,0,95,l,1,0.5990963999938685,None,,,,,0,24,24,94,83.10320689999207,,,,,,,,,,,,,,83.0965109999961,83.58700630000385,83.58700630000385,84.18806139999651,l,1,0.5990963999938685,None,84.18809820000024,84.18810980000126,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,tran,a,nonword,25,25,0,206,a,1,0.7389029999903869,None,,,,,0,25,25,205,84.19594209999195,,,,,,,,,,,,,,84.1890177000023,84.67975959999603,84.67975959999603,85.42262379999738,a,1,0.7389029999903869,None,85.4226595999935,85.42267119999451,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,mina,a,nonword,26,26,0,173,a,1,0.6955824999895412,None,,,,,0,26,26,172,85.43050980000407,,,,,,,,,,,,,,85.42360749999352,85.91433149999648,85.91433149999648,86.61556629999541,a,1,0.6955824999895412,None,86.61560129999998,86.61561280000024,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,dry,l,word,27,27,0,77,l,1,0.7268255999952089,None,,,,,0,27,27,76,86.62338429999363,,,,,,,,,,,,,,86.61644640000304,87.10718110000016,87.10718110000016,87.84168719999434,l,1,0.7268255999952089,None,87.84172199999739,87.84173379999993,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,sere,a,nonword,28,28,0,190,a,1,0.49354959999618586,None,,,,,0,28,28,189,87.84959129999334,,,,,,,,,,,,,,87.84268929999962,88.33337939999183,88.33337939999183,88.83439119999821,a,1,0.49354959999618586,None,88.83443049999187,88.83444199999212,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,rent,l,word,29,29,0,84,l,1,0.5889411000098335,None,,,,,0,29,29,83,88.84233179999865,,,,,,,,,,,,,,88.83556759999192,89.3260522000055,89.3260522000055,89.91877869999735,l,1,0.5889411000098335,None,89.91881619999185,89.91882839999744,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,still,l,word,30,30,0,14,l,1,0.4792876999999862,None,,,,,0,30,30,13,89.9266534000053,,,,,,,,,,,,,,89.9197650999995,90.41060269999434,90.41060269999434,90.89478639999288,l,1,0.4792876999999862,None,90.89482459999272,90.8948367999983,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,biss,a,nonword,31,31,0,123,a,1,0.5675849000108428,None,,,,,0,31,31,122,90.90262819999771,,,,,,,,,,,,,,90.89562500000466,91.38644639999256,91.38644639999256,91.9624679999979,a,1,0.5675849000108428,None,91.96250340000552,91.96251470000425,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
LDT,Target,seef,a,nonword,32,32,0,187,a,1,0.5564615000039339,None,,,,,0,32,32,186,91.97043960000155,,,,,,,,,,,,,,91.96343010000419,92.45417219999945,92.45417219999945,93.01355329999933,a,1,0.5564615000039339,None,93.01359149999917,93.01360380000551,,,MB42,2025-11-06_15h27.34.379,online_LDT&KRT,,2025.1.1,120.85307771485,2025-11-06 15h27.47.408893 +0900,
