Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.010172499998589046,0.2361903999990318,,,,,,,,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,0.23621650000131922,0.24335269999937736,26.661793499999476,,,,,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,lankua,a,nonword,0,0,0,,,,,,0,0,0,9,,,,,26.678052899998875,,,,,,,26.669573399998626,28.171761599998717,28.175602499999513,29.164087799999834,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,cluerk,a,nonword,1,1,0,,,,,,0,1,1,5,,,,,29.17221849999987,,,,,,,29.167776700000104,30.499030899998615,30.499055500000395,31.491463999998814,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,truck,l,word,2,2,0,,,,,,0,2,2,2,,,,,31.499546300001384,,,,,,,31.4932845000003,32.51769879999847,32.51772269999856,33.51010959999985,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,huftuk,a,nonword,3,3,0,,,,,,0,3,3,8,,,,,33.51827770000091,,,,,,,33.51219249999849,34.586454199998116,34.586478799999895,35.57886739999958,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,concept,l,word,4,4,0,,,,,,0,4,4,0,,,,,35.58703379999861,,,,,,,35.581390700001066,36.77192220000143,36.771946100001514,37.76431709999815,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,yami,a,nonword,5,5,0,,,,,,0,5,5,6,,,,,37.772595999998885,,,,,,,37.76727490000121,38.99913039999956,39.00090060000002,39.991634999998496,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,baseball,l,word,6,6,0,,,,,,0,6,6,4,,,,,39.99972809999963,,,,,,,39.99395860000004,41.16801249999844,41.1688221000004,42.16040190000058,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,cucumber,l,word,7,7,0,,,,,,0,7,7,1,,,,,42.16857270000037,,,,,,,42.16139629999816,43.46191560000079,43.46194050000122,44.45440719999897,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,format,l,word,8,8,0,,,,,,0,8,8,3,,,,,44.462456099998235,,,,,,,44.45597039999848,45.76433080000061,45.76435670000137,46.756689599998936,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Practice,jeong,a,nonword,9,9,0,,,,,,0,9,9,7,,,,,46.76485959999991,,,,,,,46.75897729999997,47.98307299999942,47.98309800000061,48.97549919999801,,,,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97554500000115,48.98363049999898,66.37642490000144,,,,,,,,,,,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,jight,a,nonword,0,0,0,159,a,1,0.6544160999983433,None,,,,,0,0,0,158,66.40045829999872,,,,,,,,,,,,,,66.39788549999867,66.86809799999901,66.86809799999901,67.52755249999973,a,1,0.6544160999983433,None,67.52758579999863,67.52759810000134,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,reach,l,word,1,1,0,72,l,1,0.5672043000013218,None,,,,,0,1,1,71,67.53542469999957,,,,,,,,,,,,,,67.52857959999892,68.01925779999874,68.01925779999874,68.58706579999853,l,1,0.5672043000013218,None,68.58710250000149,68.58711399999811,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,sharp,l,word,2,2,0,94,l,1,0.9399773999975878,None,,,,,0,2,2,93,68.59484560000055,,,,,,,,,,,,,,68.58823290000146,69.07876649999889,69.07876649999889,70.02166130000114,l,1,0.9399773999975878,None,70.02169599999979,70.02170729999852,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,crap,l,word,3,3,0,70,l,1,0.6335465000011027,None,,,,,0,3,3,69,70.02972429999863,,,,,,,,,,,,,,70.02263989999847,70.51341780000075,70.51341780000075,71.14787119999892,l,1,0.6335465000011027,None,71.1479059000012,71.14791740000146,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,kire,a,nonword,4,4,0,166,a,1,0.898841000001994,None,,,,,0,4,4,165,71.15575030000036,,,,,,,,,,,,,,71.14897969999947,71.6395666999997,71.6395666999997,72.54096930000014,a,1,0.898841000001994,None,72.54100560000006,72.5410172999982,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,cean,a,nonword,5,5,0,126,a,1,0.7708366000006208,None,,,,,0,5,5,125,72.54877950000082,,,,,,,,,,,,,,72.54193540000051,73.03260389999923,73.03260389999923,73.80878369999846,a,1,0.7708366000006208,None,73.80881919999956,73.80883099999846,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,last,l,word,6,6,0,11,l,1,0.5499581000003673,None,,,,,0,6,6,10,73.81669210000109,,,,,,,,,,,,,,73.80980099999942,74.30053430000044,74.30053430000044,74.85153340000033,l,1,0.5499581000003673,None,74.85156980000102,74.85158189999856,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,team,l,word,7,7,0,23,l,1,0.5066255999990972,None,,,,,0,7,7,22,74.85955100000137,,,,,,,,,,,,,,74.85250679999808,75.34323700000095,75.34323700000095,75.85262890000013,l,1,0.5066255999990972,None,75.85266349999802,75.85267530000056,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,cast,l,word,8,8,0,95,l,1,0.7535807999993267,None,,,,,0,8,8,94,75.86038199999894,,,,,,,,,,,,,,75.853775399999,76.34420150000005,76.34420150000005,77.10379779999857,l,1,0.7535807999993267,None,77.10383250000086,77.10384409999824,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,cled,a,nonword,9,9,0,130,a,1,0.6311631999997189,None,,,,,0,9,9,129,77.11164149999968,,,,,,,,,,,,,,77.10564030000023,77.59547129999919,77.59547129999919,78.22987039999862,a,1,0.6311631999997189,None,78.22990690000006,78.22991829999955,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,colo,a,nonword,10,10,0,131,l,0,0.760484099999303,None,,,,,0,10,10,130,78.23786029999974,,,,,,,,,,,,,,78.23079660000076,78.72162830000161,78.72162830000161,79.48938149999958,l,0,0.760484099999303,None,79.48942380000153,79.48943560000043,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,music,l,word,11,11,0,13,l,1,0.5567813999987266,None,,,,,0,11,11,12,79.49744540000029,,,,,,,,,,,,,,79.49041690000013,79.98118809999869,79.98118809999869,80.54049300000042,l,1,0.5567813999987266,None,80.5405294000011,80.54054090000136,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,lill,a,nonword,12,12,0,168,a,1,1.2979606000008062,None,,,,,0,12,12,167,80.54848819999825,,,,,,,,,,,,,,80.5414153999991,81.03225160000147,81.03225160000147,82.33398569999918,a,1,1.2979606000008062,None,82.33402080000087,82.33403159999943,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,down,l,word,13,13,0,9,l,1,0.6566502999994555,None,,,,,0,13,13,8,82.34188240000003,,,,,,,,,,,,,,82.3362778999981,82.82566189999852,82.82566189999852,83.48509660000127,l,1,0.6566502999994555,None,83.48513029999958,83.4851419000006,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,job,l,word,14,14,0,26,l,1,0.5535105999988446,None,,,,,0,14,14,25,83.49302370000078,,,,,,,,,,,,,,83.48603989999901,83.97683310000139,83.97683310000139,84.53619719999915,l,1,0.5535105999988446,None,84.53623670000161,84.53624839999975,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,kell,a,nonword,15,15,0,164,a,1,0.7021227000004728,None,,,,,0,15,15,163,84.54407179999907,,,,,,,,,,,,,,84.53711969999858,85.02790810000079,85.02790810000079,85.73741660000087,a,1,0.7021227000004728,None,85.73744989999977,85.73746160000155,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,back,l,word,16,16,0,8,l,1,0.48526439999841386,None,,,,,0,16,16,7,85.74525680000079,,,,,,,,,,,,,,85.73837590000039,86.22905249999894,86.22905249999894,86.72159470000042,l,1,0.48526439999841386,None,86.7216296000006,86.7216413999995,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,bint,a,nonword,17,17,0,122,a,1,1.0855305999975826,None,,,,,0,17,17,121,86.72958650000146,,,,,,,,,,,,,,86.72256809999817,87.21338839999953,87.21338839999953,88.30652149999878,a,1,1.0855305999975826,None,88.30655770000158,88.30656979999912,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,unit,l,word,18,18,0,82,l,1,1.0604878000012832,None,,,,,0,18,18,81,88.3144859999993,,,,,,,,,,,,,,88.30778310000096,88.7983204000011,88.7983204000011,89.8666134999985,l,1,1.0604878000012832,None,89.86665079999875,89.86666350000087,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,sound,l,word,19,19,0,40,l,1,0.5560635000001639,None,,,,,0,19,19,39,89.87439219999942,,,,,,,,,,,,,,89.86766440000065,90.3581993000007,90.3581993000007,90.91756660000101,l,1,0.5560635000001639,None,90.91760280000017,90.91761430000042,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,bond,l,word,20,20,0,87,l,1,0.6247753999996348,None,,,,,0,20,20,86,90.92544650000127,,,,,,,,,,,,,,90.9185467999996,91.40927229999943,91.40927229999943,92.03533869999956,l,1,0.6247753999996348,None,92.03537219999998,92.03538399999888,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,bust,l,word,21,21,0,91,l,1,0.890933299997414,None,,,,,0,21,21,90,92.04322369999863,,,,,,,,,,,,,,92.03633379999883,92.52704559999984,92.52704559999984,93.41999089999808,l,1,0.890933299997414,None,93.4200262000013,93.42004159999851,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,boss,l,word,22,22,0,61,l,1,0.5064754999984871,None,,,,,0,22,22,60,93.42788989999826,,,,,,,,,,,,,,93.42113899999822,93.91176039999846,93.91176039999846,94.42099260000032,l,1,0.5064754999984871,None,94.42102579999846,94.42103739999948,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,tuse,a,nonword,23,23,0,209,a,1,0.770958500001143,None,,,,,0,23,23,208,94.42893280000135,,,,,,,,,,,,,,94.42197709999891,94.91270889999942,94.91270889999942,95.68890620000093,a,1,0.770958500001143,None,95.68893949999983,95.68895129999873,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,vink,a,nonword,24,24,0,212,a,1,0.7425689999981842,None,,,,,0,24,24,211,95.69682079999984,,,,,,,,,,,,,,95.69076249999853,96.18064539999978,96.18064539999978,96.92362599999979,a,1,0.7425689999981842,None,96.92366250000123,96.9236736999992,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,warm,l,word,25,25,0,60,l,1,0.6747710999989067,None,,,,,0,25,25,59,96.9314377999981,,,,,,,,,,,,,,96.92462460000024,97.41522590000022,97.41522590000022,98.09142390000125,l,1,0.6747710999989067,None,98.09145989999888,98.09147170000142,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,pick,l,word,26,26,0,58,l,1,0.9716455999987375,None,,,,,0,26,26,57,98.09931610000058,,,,,,,,,,,,,,98.0926373000002,98.58307570000034,98.58307570000034,99.55955600000016,l,1,0.9716455999987375,None,99.5595925000016,99.55960459999915,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,pulk,a,nonword,27,27,0,183,a,1,0.880329100000381,None,,,,,0,27,27,182,99.56735100000151,,,,,,,,,,,,,,99.56055600000036,100.05116389999966,100.05116389999966,100.93606379999983,a,1,0.880329100000381,None,100.93609899999865,100.93611030000102,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
LDT,Target,fump,a,nonword,28,28,0,143,a,1,0.7667320000000473,None,,,,,0,28,28,142,100.94371740000133,,,,,,,,,,,,,,100.93709709999894,101.42752620000101,101.42752620000101,102.19543110000086,a,1,0.7667320000000473,None,102.19546460000129,102.19547629999943,,,MB30,2025-10-17_15h33.17.873,online_LDT&KRT,,2025.1.1,121.45016353440073,2025-10-17 15h33.25.538735 +0900,
