Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.006660100000090097,1.7328584000001683,,,,,,,,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.7328904000000875,1.7414465000001655,19.993322000000035,,,,,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,format,l,word,0,0,0,,,,,,0,0,0,3,,,,,20.00956620000011,,,,,,,20.00166409999997,21.394727999999986,21.39873690000013,22.387151800000083,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,cucumber,l,word,1,1,0,,,,,,0,1,1,1,,,,,22.395496100000173,,,,,,,22.391302900000028,23.722024200000078,23.72204880000004,24.714464399999997,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,lankua,a,nonword,2,2,0,,,,,,0,2,2,9,,,,,24.722631500000034,,,,,,,24.71715979999999,26.2496407000001,26.249667499999987,27.241970100000117,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,cluerk,a,nonword,3,3,0,,,,,,0,3,3,5,,,,,27.250186800000165,,,,,,,27.243012200000067,29.144140000000107,29.1441648,30.13655770000014,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,yami,a,nonword,4,4,0,,,,,,0,4,4,6,,,,,30.144665600000053,,,,,,,30.13883510000005,31.663250900000094,31.663280100000065,32.65572199999997,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,baseball,l,word,5,5,0,,,,,,0,5,5,4,,,,,32.66385839999998,,,,,,,32.657691099999965,33.773696900000004,33.77372280000009,34.7661849000001,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,concept,l,word,6,6,0,,,,,,0,6,6,0,,,,,34.77436209999996,,,,,,,34.7687042,35.92582070000003,35.92589410000005,36.91829460000008,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,jeong,a,nonword,7,7,0,,,,,,0,7,7,7,,,,,36.93479880000018,,,,,,,36.9246584,38.153120800000124,38.15314669999998,39.14548950000017,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
LDT,Practice,truck,l,word,8,8,0,,,,,,0,8,8,2,,,,,39.15371920000007,,,,,,,39.14701140000011,40.77236790000006,40.772446700000046,41.764760400000114,,,,,,,,,,,,,,,,MB22,2025-10-16_13h19.33.409,online_LDT&KRT,,2025.1.1,121.20022155394486,2025-10-16 13h19.41.287456 +0900,
