Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.008344600006239489,2.3646665000123903,,,,,,,,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,2.3646894000121392,2.3770217999990564,27.227214400001685,,,,,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,yami,a,nonword,0,0,0,,,,,,0,0,0,6,,,,,27.243418800004292,,,,,,,27.23481220001122,28.895569900007104,28.899295300012454,29.88792010000907,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,cluerk,a,nonword,1,1,0,,,,,,0,1,1,5,,,,,29.896150500004296,,,,,,,29.892262699999264,34.843140200013295,34.84316450000915,35.835547900001984,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,truck,l,word,2,2,0,,,,,,0,2,2,2,,,,,35.84364500000083,,,,,,,35.837362700011,36.88677340000868,36.88891639999929,37.87921020000067,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,jeong,a,nonword,3,3,0,,,,,,0,3,3,7,,,,,37.88737900000706,,,,,,,37.88224120000086,39.58944049999991,39.58946490001108,40.582051600009436,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,format,l,word,4,4,0,,,,,,0,4,4,3,,,,,40.59002400000463,,,,,,,40.584487200001604,42.125304900007905,42.125328800000716,43.11776910000481,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,baseball,l,word,5,5,0,,,,,,0,5,5,4,,,,,43.12588740000501,,,,,,,43.12020070001017,44.20242970000254,44.20245340000838,45.1948173000128,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,lankua,a,nonword,6,6,0,,,,,,0,6,6,9,,,,,45.20308730000397,,,,,,,45.195899900005315,46.53805660000944,46.53808050000225,47.53048880001006,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,concept,l,word,7,7,0,,,,,,0,7,7,0,,,,,47.53861490001145,,,,,,,47.53309660000377,48.56506740000623,48.5650905000075,49.55748250000761,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,huftuk,a,nonword,8,8,0,,,,,,0,8,8,8,,,,,49.56562630001281,,,,,,,49.55945410000277,50.6087058000121,50.60872990000644,51.60122540000884,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Practice,cucumber,l,word,9,9,0,,,,,,0,9,9,1,,,,,51.60934070000076,,,,,,,51.60223420000693,52.652421900012996,52.65244740000344,53.64488750000601,,,,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.64493690000381,53.653022300000885,59.884660000010626,,,,,,,,,,,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Target,flow,l,word,0,0,0,108,l,1,0.5403882999962661,None,,,,,0,0,0,107,59.91759430000093,,,,,,,,,,,,,,59.906521600001724,60.37645410001278,60.37645410001278,60.91906749999907,l,1,0.5403882999962661,None,60.919103899999755,60.91911610000534,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Target,stip,a,nonword,1,1,0,200,l,0,0.48853370000142604,None,,,,,0,1,1,199,60.92695230001118,,,,,,,,,,,,,,60.92047170001024,61.41078850001213,61.41078850001213,61.903372100001434,l,0,0.48853370000142604,None,61.90340819999983,61.90341870000702,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Target,zeer,a,nonword,2,2,0,222,a,1,1.5134339999931399,None,,,,,0,2,2,221,61.91125300001295,,,,,,,,,,,,,,61.905118599999696,62.395081500013475,62.395081500013475,63.91373090000707,a,1,1.5134339999931399,None,63.91376830000081,63.91377990000183,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
LDT,Target,short,l,word,3,3,0,50,l,1,0.43019169999752194,None,,,,,0,3,3,49,63.921707000001334,,,,,,,,,,,,,,63.914755800011335,64.40539060000447,64.40539060000447,64.8396003000089,l,1,0.43019169999752194,None,64.83963539999968,64.83964760000526,,,MB47,2025-11-06_16h24.08.990,online_LDT&KRT,,2025.1.1,121.23533961629104,2025-11-06 16h24.26.807274 +0900,
