Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.005122599999594968,1.2013574999982666,,,,,,,,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.201379399997677,1.2059160999997403,10.357007499998872,,,,,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,huftuk,a,nonword,0,0,0,,,,,,0,0,0,8,,,,,10.373244099999283,,,,,,,10.364655299999868,11.725194699996791,11.728919599998335,12.717470099996717,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,format,l,word,1,1,0,,,,,,0,1,1,3,,,,,12.725577899997006,,,,,,,12.721394299998792,13.927206999996997,13.927231599998777,14.919638899998972,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,baseball,l,word,2,2,0,,,,,,0,2,2,4,,,,,14.927879699996993,,,,,,,14.922548199996527,16.121030799997243,16.1210562999986,17.113571099998808,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,cluerk,a,nonword,3,3,0,,,,,,0,3,3,5,,,,,17.121610899997904,,,,,,,17.11584359999688,18.323330899998837,18.32335719999901,19.315695599998435,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,truck,l,word,4,4,0,,,,,,0,4,4,2,,,,,19.323929399997724,,,,,,,19.316782899997634,20.533845899997687,20.533870399998705,21.526157899999816,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,cucumber,l,word,5,5,0,,,,,,0,5,5,1,,,,,21.53432139999859,,,,,,,21.527697499997885,22.944556099999318,22.944581599997036,23.93694019999748,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,yami,a,nonword,6,6,0,,,,,,0,6,6,6,,,,,23.94502029999785,,,,,,,23.939193099999102,25.063229699997464,25.06325469999865,26.055648299996392,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
LDT,Practice,lankua,a,nonword,7,7,0,,,,,,0,7,7,9,,,,,26.063799099996686,,,,,,,26.057556599997042,27.21544189999986,27.215467099998932,28.20801339999889,,,,,,,,,,,,,,,,MB50,2025-11-14_15h07.46.151,online_LDT&KRT,,2025.1.1,121.83770243063444,2025-11-14 15h07.51.918984 +0900,
