Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.00961289999759174,2.373646500000177,,,,,,,,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,2.3736692999991647,2.3864696999989974,14.824201899999025,,,,,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,jeong,a,nonword,0,0,0,,,,,,0,0,0,7,,,,,14.840612299998611,,,,,,,14.832005799999024,24.00835609999922,24.012202399997477,25.000816299998405,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,cluerk,a,nonword,1,1,0,,,,,,0,1,1,5,,,,,25.00893200000064,,,,,,,25.00448939999842,29.388633300000947,29.38865689999875,30.381107499997597,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,huftuk,a,nonword,2,2,0,,,,,,0,2,2,8,,,,,30.389307999997982,,,,,,,30.383675699999003,32.73394779999944,32.73397349999868,33.72611759999927,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,lankua,a,nonword,3,3,0,,,,,,0,3,3,9,,,,,33.734224100000574,,,,,,,33.72822919999817,37.121329900001,37.12135339999804,38.11373459999959,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,concept,l,word,4,4,0,,,,,,0,4,4,0,,,,,38.121902099999716,,,,,,,38.11585600000035,39.85739499999909,39.85741989999951,40.84980779999751,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,truck,l,word,5,5,0,,,,,,0,5,5,2,,,,,40.85795489999873,,,,,,,40.85118629999852,42.42674999999872,42.42677569999796,43.41905720000068,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,cucumber,l,word,6,6,0,,,,,,0,6,6,1,,,,,43.427142299999105,,,,,,,43.42145259999961,45.42125309999756,45.421277599998575,46.41369789999953,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
LDT,Practice,yami,a,nonword,7,7,0,,,,,,0,7,7,6,,,,,46.42179810000016,,,,,,,46.4159370999987,48.24078720000034,48.24081210000077,49.23311090000061,,,,,,,,,,,,,,,,MB58,2025-11-27_17h21.45.603,online_LDT&KRT,,2025.1.1,121.18670872477128,2025-11-27 17h21.52.957563 +0900,
