Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.004832700000406476,24.76430740000069,,,,,,,,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,24.764338000000862,24.778938200000084,41.362630500000705,,,,,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,concept,l,word,0,0,0,,,,,,0,0,0,0,,,,,41.378903800000444,,,,,,,41.37123150000025,42.72229430000061,42.72653750000063,43.71463910000057,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,cucumber,l,word,1,1,0,,,,,,0,1,1,1,,,,,43.72276610000063,,,,,,,43.71877400000085,45.53336060000038,45.53338460000032,46.52575590000015,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,yami,a,nonword,2,2,0,,,,,,0,2,2,6,,,,,46.53397000000041,,,,,,,46.52837930000078,47.95251890000054,47.952543600000354,48.94491340000059,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,truck,l,word,3,3,0,,,,,,0,3,3,2,,,,,48.95297610000034,,,,,,,48.9470622000008,50.51332690000072,50.51335200000085,51.505701500000214,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,baseball,l,word,4,4,0,,,,,,0,4,4,4,,,,,51.513855900000635,,,,,,,51.50794920000044,52.640572900000734,52.64059570000063,53.63288900000043,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,jeong,a,nonword,5,5,0,,,,,,0,5,5,7,,,,,53.64105180000024,,,,,,,53.635915200000454,54.81757230000039,54.81759710000006,55.81007490000047,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,cluerk,a,nonword,6,6,0,,,,,,0,6,6,5,,,,,55.81815220000044,,,,,,,55.81115610000052,57.32000850000077,57.321753200000785,58.31253050000032,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
LDT,Practice,huftuk,a,nonword,7,7,0,,,,,,0,7,7,8,,,,,58.32065290000082,,,,,,,58.314842200000385,59.48066390000076,59.48147400000016,60.47299910000038,,,,,,,,,,,,,,,,MB01,2025-10-13_10h35.28.638,online_LDT&KRT,,2025.1.1,121.2996039563479,2025-10-13 10h35.38.789092 +0900,
