Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.003862700017634779,21.646905200002948,,,,,,,,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,21.646928700007265,21.6585122999968,38.17544660001295,,,,,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,38.191566699999385,,,,,,,38.18319710000651,39.334825300000375,39.33860899999854,40.32736640001531,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,concept,l,word,1,1,0,,,,,,0,1,1,0,,,,,40.33536170001025,,,,,,,40.33130869999877,41.56196120000095,41.56198430000222,42.55448670001351,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,lankua,a,nonword,2,2,0,,,,,,0,2,2,9,,,,,42.56268980001914,,,,,,,42.55718249999336,43.60578300000634,43.60580780002056,44.59816769999452,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,cluerk,a,nonword,3,3,0,,,,,,0,3,3,5,,,,,44.60628160001943,,,,,,,44.59970930000418,45.99171500001103,45.99349520000396,46.98384349999833,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,baseball,l,word,4,4,0,,,,,,0,4,4,4,,,,,46.99211469999864,,,,,,,46.98642000000109,48.34375930001261,48.34465020001517,49.336220199998934,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,format,l,word,5,5,0,,,,,,0,5,5,3,,,,,49.344467999995686,,,,,,,49.338638700020965,50.50428350002039,50.50430820000474,51.49670290001086,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,huftuk,a,nonword,6,6,0,,,,,,0,6,6,8,,,,,51.504977000004146,,,,,,,51.498700199997984,52.49804530001711,52.49807110000984,53.490354600013234,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,jeong,a,nonword,7,7,0,,,,,,0,7,7,7,,,,,53.49854180001421,,,,,,,53.49269740001182,55.06723630000488,55.067263400007505,56.05964409999433,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,cucumber,l,word,8,8,0,,,,,,0,8,8,1,,,,,56.06780990000698,,,,,,,56.0610633000033,57.586329200014006,57.58635290001985,58.57880240000668,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Practice,yami,a,nonword,9,9,0,,,,,,0,9,9,6,,,,,58.5868640000117,,,,,,,58.581147200020496,59.92194450000534,59.92196890001651,60.91436140000587,,,,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.914406800002325,60.92250460002106,71.39175030001206,,,,,,,,,,,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,sharp,l,word,0,0,0,94,l,1,0.5753277000039816,None,,,,,0,0,0,93,71.41564819999621,,,,,,,,,,,,,,71.41282960001263,71.88340710001648,71.88340710001648,72.45946860002005,l,1,0.5753277000039816,None,72.45950580001227,72.45951820001937,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,plan,l,word,1,1,0,53,l,1,0.5244176000123844,None,,,,,0,1,1,52,72.46741620000103,,,,,,,,,,,,,,72.46038070000941,72.95113040000433,72.95113040000433,73.47715230000904,l,1,0.5244176000123844,None,73.47718710001209,73.4771982000093,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,few,l,word,2,2,0,18,l,1,0.5558055000146851,None,,,,,0,2,2,17,73.48499940001057,,,,,,,,,,,,,,73.4789102000068,73.96885649999604,73.96885649999604,74.52812920001452,l,1,0.5558055000146851,None,74.52816660000826,74.52817760000471,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,slim,l,word,3,3,0,111,l,1,0.6477632999885827,None,,,,,0,3,3,110,74.53608260001056,,,,,,,,,,,,,,74.52912700001616,75.01989680001861,75.01989680001861,75.67095650002011,l,1,0.6477632999885827,None,75.67099240000243,75.67100390000269,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,rap,l,word,4,4,0,109,l,1,0.689789700001711,None,,,,,0,4,4,108,75.67885190001107,,,,,,,,,,,,,,75.67197490000399,76.16266400000313,76.16266400000313,76.85548739999649,l,1,0.689789700001711,None,76.8555244000163,76.85553530001198,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
LDT,Target,flen,a,nonword,5,5,0,141,a,1,0.8080914999882225,None,,,,,0,5,5,140,76.86343820000184,,,,,,,,,,,,,,76.85644200001843,77.34718250000151,77.34718250000151,78.15674490001402,a,1,0.8080914999882225,None,78.15678029999253,78.15679170002113,,,MB65,2025-11-26_17h17.21.505,online_LDT&KRT,,2025.1.1,120.0692079292071,2025-11-26 17h17.29.186127 +0900,
