Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009079900000870111,2.6235057000012603,,,,,,,,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,2.62352810000084,2.636170600000696,19.64525710000089,,,,,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,19.661503500001345,,,,,,,19.653188600001158,21.146691800000553,21.150829500000327,22.13922300000013,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,concept,l,word,1,1,0,,,,,,0,1,1,0,,,,,22.147454100000687,,,,,,,22.143234700000903,23.215513600000122,23.215538800001013,24.207992800000284,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,lankua,a,nonword,2,2,0,,,,,,0,2,2,9,,,,,24.216111900001124,,,,,,,24.21050650000143,25.434327700000722,25.43435320000026,26.426752100000158,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,jeong,a,nonword,3,3,0,,,,,,0,3,3,7,,,,,26.43491730000096,,,,,,,26.428979100001015,27.46146580000095,27.461554800000158,28.453776199999993,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,format,l,word,4,4,0,,,,,,0,4,4,3,,,,,28.461940299999696,,,,,,,28.45635240000047,29.538408000000345,29.53843229999984,30.53085060000012,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,yami,a,nonword,5,5,0,,,,,,0,5,5,6,,,,,30.538977700000032,,,,,,,30.532998200000293,31.523927600001116,31.523950900000273,32.516321200000675,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,cluerk,a,nonword,6,6,0,,,,,,0,6,6,5,,,,,32.52429690000099,,,,,,,32.51735449999978,33.57580190000044,33.57582680000087,34.56818900000144,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,baseball,l,word,7,7,0,,,,,,0,7,7,4,,,,,34.57632829999966,,,,,,,34.57073289999971,35.6028280999999,35.602852500000154,36.59544300000016,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,cucumber,l,word,8,8,0,,,,,,0,8,8,1,,,,,36.60336190000089,,,,,,,36.596998600000006,37.72998550000011,37.731698999999935,38.72233310000047,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
LDT,Practice,huftuk,a,nonword,9,9,0,,,,,,0,9,9,8,,,,,38.73048750000089,,,,,,,38.72420570000031,39.81549980000091,39.81635770000139,40.80785310000101,,,,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.807903000000806,40.81587130000116,49.91703609999968,,,,,,,,,,,,,MB43,2025-11-13_17h11.59.661,online_LDT&KRT,,2025.1.1,121.2626840761185,2025-11-13 17h12.07.800629 +0900,
