Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009390200000780169,1.0133526000026905,,,,,,,,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.0133817000023555,1.026722400001745,27.870535900001414,,,,,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,format,l,word,0,0,0,,,,,,0,0,0,3,,,,,27.886654900001304,,,,,,,27.87890790000165,31.45746549999967,31.461543500001426,32.44983770000181,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,yami,a,nonword,1,1,0,,,,,,0,1,1,6,,,,,32.457874300002004,,,,,,,32.45294500000091,34.56879939999999,34.57077950000166,35.56122210000103,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,truck,l,word,2,2,0,,,,,,0,2,2,2,,,,,35.56930830000056,,,,,,,35.56443180000133,37.154729699999734,37.155586400000175,38.14711960000204,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,cluerk,a,nonword,3,3,0,,,,,,0,3,3,5,,,,,38.15523670000039,,,,,,,38.1493870000013,39.515327799999795,39.51535320000039,40.507837400000426,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,jeong,a,nonword,4,4,0,,,,,,0,4,4,7,,,,,40.51592620000156,,,,,,,40.51088660000096,42.71020200000203,42.71028640000077,43.702638800001296,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,huftuk,a,nonword,5,5,0,,,,,,0,5,5,8,,,,,43.710783000002266,,,,,,,43.704683700001624,45.262698000002274,45.26277430000118,46.255228300000454,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,concept,l,word,6,6,0,,,,,,0,6,6,0,,,,,46.263331000001926,,,,,,,46.25748310000199,47.489964899999904,47.48999230000118,48.48246380000273,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
LDT,Practice,cucumber,l,word,7,7,0,,,,,,0,7,7,1,,,,,48.49053990000175,,,,,,,48.48491400000057,50.11760300000242,50.11762649999946,51.11003320000236,,,,,,,,,,,,,,,,MB08,2025-10-16_09h20.01.543,online_LDT&KRT,,2025.1.1,121.09601582168676,2025-10-16 09h20.25.106031 +0900,
