Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.008463799999844923,1.480555899999672,,,,,,,,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.480582400000003,1.4930313999998361,24.691435400000046,,,,,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,cucumber,l,word,0,0,0,,,,,,0,0,0,1,,,,,24.707688599999983,,,,,,,24.70015629999989,27.018731899999693,27.0228847999997,28.011117900000045,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,yami,a,nonword,1,1,0,,,,,,0,1,1,6,,,,,28.019331099999818,,,,,,,28.01430909999999,29.512993999999708,29.513018699999975,30.5052483999998,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,cluerk,a,nonword,2,2,0,,,,,,0,2,2,5,,,,,30.513474899999892,,,,,,,30.5080453999999,32.13217689999965,32.133979799999906,33.12451599999986,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,jeong,a,nonword,3,3,0,,,,,,0,3,3,7,,,,,33.132678999999825,,,,,,,33.12770920000003,36.01104170000008,36.01187159999972,37.00341879999996,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,format,l,word,4,4,0,,,,,,0,4,4,3,,,,,37.0116009999997,,,,,,,37.00613499999963,38.32165989999976,38.32168839999986,39.31403199999977,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,huftuk,a,nonword,5,5,0,,,,,,0,5,5,8,,,,,39.322299499999644,,,,,,,39.315901199999644,40.62394849999964,40.62397439999995,41.61631559999978,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,lankua,a,nonword,6,6,0,,,,,,0,6,6,9,,,,,41.62444400000004,,,,,,,41.6173432999999,43.30153519999976,43.30155990000003,44.293989899999815,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
LDT,Practice,truck,l,word,7,7,0,,,,,,0,7,7,2,,,,,44.302116399999704,,,,,,,44.29503889999978,45.7292594999999,45.72928749999983,46.72140569999965,,,,,,,,,,,,,,,,MB59,2025-11-24_15h17.58.369,online_LDT&KRT,,2025.1.1,121.2376913429809,2025-11-24 15h18.14.242644 +0900,
