Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.0033256999995501246,2.7351813000004768,,,,,,,,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,2.735210200000438,2.747388600000704,29.065856900000654,,,,,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,truck,l,word,0,0,0,,,,,,0,0,0,2,,,,,29.0819491000002,,,,,,,29.074028400000316,30.992651799999294,30.996537900000476,31.985061999999743,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,cucumber,l,word,1,1,0,,,,,,0,1,1,1,,,,,31.993161799999143,,,,,,,31.98914870000044,33.60354589999952,33.60572449999927,34.596045700000104,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,concept,l,word,2,2,0,,,,,,0,2,2,0,,,,,34.60417079999934,,,,,,,34.59929270000066,35.8392029000006,35.83922849999908,36.83157419999952,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,format,l,word,3,3,0,,,,,,0,3,3,3,,,,,36.83968260000074,,,,,,,36.833995299999515,38.31664060000003,38.31666459999906,39.309027199999036,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,huftuk,a,nonword,4,4,0,,,,,,0,4,4,8,,,,,39.31720049999967,,,,,,,39.311428400000295,40.677388000000064,40.67741190000015,41.669705899999826,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,yami,a,nonword,5,5,0,,,,,,0,5,5,6,,,,,41.6778192999991,,,,,,,41.67195449999963,43.88061220000054,43.88063879999936,44.87288129999979,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,lankua,a,nonword,6,6,0,,,,,,0,6,6,9,,,,,44.88102880000042,,,,,,,44.87471799999912,46.95022349999999,46.95024879999983,47.94274930000029,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
LDT,Practice,baseball,l,word,7,7,0,,,,,,0,7,7,4,,,,,47.9508765999999,,,,,,,47.94486230000075,49.8198668999994,49.81989310000063,50.81243849999919,,,,,,,,,,,,,,,,MB20,2025-10-23_16h05.40.818,online_LDT&KRT,,2025.1.1,121.51524651868392,2025-10-23 16h05.53.539278 +0900,
