Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.010690200000681216,1.632247000001371,,,,,,,,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.6322700000000623,1.6363572999998723,25.86132600000019,,,,,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,cluerk,a,nonword,0,0,0,,,,,,0,0,0,5,,,,,25.877588000001197,,,,,,,25.868956500000422,29.456605400000626,29.460096100001465,30.44899820000137,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,huftuk,a,nonword,1,1,0,,,,,,0,1,1,8,,,,,30.457229300000108,,,,,,,30.45237780000025,31.984213600000658,31.986190999999963,32.97653920000084,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,lankua,a,nonword,2,2,0,,,,,,0,2,2,9,,,,,32.984665300000415,,,,,,,32.978924000000916,34.47821760000079,34.47824310000033,35.47072939999998,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,jeong,a,nonword,3,3,0,,,,,,0,3,3,7,,,,,35.47878920000039,,,,,,,35.47374029999992,37.08084070000041,37.08086569999978,38.07322260000001,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,truck,l,word,4,4,0,,,,,,0,4,4,2,,,,,38.08145660000082,,,,,,,38.075435599999764,39.31642330000068,39.316447700000936,40.308785799999896,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,format,l,word,5,5,0,,,,,,0,5,5,3,,,,,40.31690990000061,,,,,,,40.31068480000067,41.485188100001324,41.48526730000049,42.47764559999996,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,cucumber,l,word,6,6,0,,,,,,0,6,6,1,,,,,42.48574550000012,,,,,,,42.479472900000474,43.99603920000118,43.99606440000025,44.98840770000061,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,concept,l,word,7,7,0,,,,,,0,7,7,0,,,,,44.99665410000125,,,,,,,44.990617600000405,46.32351010000093,46.323540200000934,47.315890100000615,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,yami,a,nonword,8,8,0,,,,,,0,8,8,6,,,,,47.32390200000009,,,,,,,47.31852440000148,48.62501140000131,48.625037200001316,49.61753260000114,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Practice,baseball,l,word,9,9,0,,,,,,0,9,9,4,,,,,49.62566599999991,,,,,,,49.61941720000141,50.752723900001,50.75274990000071,51.745226700000785,,,,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.74527520000083,51.75328510000145,65.90109160000065,,,,,,,,,,,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,ate,l,word,0,0,0,85,l,1,0.6182327999995323,None,,,,,0,0,0,84,65.92517450000014,,,,,,,,,,,,,,65.92213260000062,66.39283770000111,66.39283770000111,67.01885850000144,l,1,0.6182327999995323,None,67.01889459999984,67.0189078000003,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,snan,a,nonword,1,1,0,196,a,1,0.9006151000012323,None,,,,,0,1,1,195,67.0267971000012,,,,,,,,,,,,,,67.01976730000024,67.51060160000088,67.51060160000088,68.41199039999992,a,1,0.9006151000012323,None,68.41202540000086,68.41203790000145,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,end,l,word,2,2,0,33,l,1,0.5546430000013061,None,,,,,0,2,2,32,68.41982140000073,,,,,,,,,,,,,,68.41405470000063,68.90367350000088,68.90367350000088,69.46306090000144,l,1,0.5546430000013061,None,69.46309830000064,69.46311050000077,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,short,l,word,3,3,0,50,l,1,0.5518474999989849,None,,,,,0,3,3,49,69.47093550000136,,,,,,,,,,,,,,69.4641128000003,69.95468510000137,69.95468510000137,70.51410320000105,l,1,0.5518474999989849,None,70.51414060000025,70.51415330000054,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,kild,a,nonword,4,4,0,165,a,1,1.0926596999997855,None,,,,,0,4,4,164,70.52193400000033,,,,,,,,,,,,,,70.51524320000135,71.00575200000094,71.00575200000094,72.09900130000096,a,1,1.0926596999997855,None,72.09903850000046,72.09905040000012,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,smat,a,nonword,5,5,0,195,a,1,0.7396485999997822,None,,,,,0,5,5,194,72.10681509999995,,,,,,,,,,,,,,72.10003490000054,72.59066840000014,72.59066840000014,73.33357210000031,a,1,0.7396485999997822,None,73.33360859999993,73.33362060000036,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,eall,a,nonword,6,6,0,138,a,1,0.8737837000007858,None,,,,,0,6,6,137,73.34141720000116,,,,,,,,,,,,,,73.33446900000126,73.82520400000067,73.82520400000067,74.70143629999984,a,1,0.8737837000007858,None,74.70148490000065,74.70149700000002,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,kire,a,nonword,7,7,0,166,a,1,0.9061723999984679,None,,,,,0,7,7,165,74.70940680000058,,,,,,,,,,,,,,74.70242190000135,75.19321480000144,75.19321480000144,76.10306330000094,a,1,0.9061723999984679,None,76.10309990000133,76.10311210000145,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,biss,a,nonword,8,8,0,123,l,0,1.0251069999994797,None,,,,,0,8,8,122,76.1109215000015,,,,,,,,,,,,,,76.10397160000139,76.59460940000099,76.59460940000099,77.62115020000056,l,0,1.0251069999994797,None,77.62118720000035,77.62119950000124,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,fere,a,nonword,9,9,0,140,a,1,0.9374094999984663,None,,,,,0,9,9,139,77.6289781000014,,,,,,,,,,,,,,77.62225630000103,78.11282010000104,78.11282010000104,79.05585150000115,a,1,0.9374094999984663,None,79.0558873000009,79.05590010000014,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,hoal,a,nonword,10,10,0,154,a,1,0.7757361000003584,None,,,,,0,10,10,153,79.0637340000012,,,,,,,,,,,,,,79.05684180000026,79.54754910000156,79.54754910000156,80.3238837000008,a,1,0.7757361000003584,None,80.32391920000009,80.32393130000128,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,boss,l,word,11,11,0,61,l,1,0.6516185000000405,None,,,,,0,11,11,60,80.33167140000114,,,,,,,,,,,,,,80.32483769999999,80.81549340000129,80.81549340000129,81.47492469999997,l,1,0.6516185000000405,None,81.47496180000053,81.47497370000019,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
LDT,Target,feek,a,nonword,12,12,0,139,l,0,1.3877276000002894,None,,,,,0,12,12,138,81.4829021000005,,,,,,,,,,,,,,81.47589020000123,81.9666328000003,81.9666328000003,83.36010110000097,l,0,1.3877276000002894,None,83.36013670000102,83.36014900000009,,,MB53,2025-11-21_13h26.24.962,online_LDT&KRT,,2025.1.1,121.39340202444333,2025-11-21 13h26.38.370833 +0900,
