Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.002733599999942271,1.484271999999919,,,,,,,,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,1.4843005999999832,1.4962080000000242,20.057138500000065,,,,,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,yami,a,nonword,0,0,0,,,,,,0,0,0,6,,,,,20.073057500000004,,,,,,,20.065125800000033,22.792928200000006,22.797227999999905,23.785241900000074,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,cucumber,l,word,1,1,0,,,,,,0,1,1,1,,,,,23.793446899999935,,,,,,,23.789482099999987,25.5288900999999,25.52891499999987,26.521383900000046,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,huftuk,a,nonword,2,2,0,,,,,,0,2,2,8,,,,,26.52944699999989,,,,,,,26.52481469999998,27.90639680000004,27.906423799999857,28.898699599999873,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,format,l,word,3,3,0,,,,,,0,3,3,3,,,,,28.906840399999965,,,,,,,28.901022699999885,30.32543439999995,30.325461899999937,31.317759399999886,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,baseball,l,word,4,4,0,,,,,,0,4,4,4,,,,,31.325910099999874,,,,,,,31.320056300000033,32.61933729999987,32.61941260000003,33.61179049999987,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,lankua,a,nonword,5,5,0,,,,,,0,5,5,9,,,,,33.619858900000054,,,,,,,33.61373630000003,34.88828139999987,34.888305700000046,35.88066780000008,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,cluerk,a,nonword,6,6,0,,,,,,0,6,6,5,,,,,35.88881379999998,,,,,,,35.881746699999894,37.6493246,37.65108650000002,38.64171659999988,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,truck,l,word,7,7,0,,,,,,0,7,7,2,,,,,38.64986520000002,,,,,,,38.642720300000065,39.73472240000001,39.73607449999986,40.72713580000004,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,jeong,a,nonword,8,8,0,,,,,,0,8,8,7,,,,,40.73535190000007,,,,,,,40.7302823,41.920351799999935,41.92037789999995,42.91263570000001,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Practice,concept,l,word,9,9,0,,,,,,0,9,9,0,,,,,42.92081310000003,,,,,,,42.91468839999993,44.28918550000003,44.289211499999965,45.28167940000003,,,,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.281726400000025,45.28983909999988,59.9631738999999,,,,,,,,,,,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Target,word,l,word,0,0,0,47,l,1,0.5475097999999434,None,,,,,0,0,0,46,59.99613640000007,,,,,,,,,,,,,,59.986134600000014,60.454921600000034,60.454921600000034,61.00603120000005,l,1,0.5475097999999434,None,61.00606379999999,61.006076699999994,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Target,fere,a,nonword,1,1,0,140,a,1,1.2090445000001182,None,,,,,0,1,1,139,61.01380960000006,,,,,,,,,,,,,,61.00692509999999,61.49765609999986,61.49765609999986,62.70763450000004,a,1,1.2090445000001182,None,62.70767039999987,62.70768240000007,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
LDT,Target,sloy,a,nonword,2,2,0,194,a,1,0.7632510000000821,None,,,,,0,2,2,193,62.71551569999997,,,,,,,,,,,,,,62.709075400000074,63.19934799999987,63.19934799999987,63.967280500000015,a,1,0.7632510000000821,None,63.96731939999995,63.96733040000004,,,MB02,2025-10-14_10h59.08.941,online_LDT&KRT,,2025.1.1,121.35554139732446,2025-10-14 10h59.20.696620 +0900,
