Task,TrialType,Stimuli,CorrectResponse,StimulusType,thisN,thisTrialN,thisRepN,Trialnumb,LDT_key_resp.keys,LDT_key_resp.corr,LDT_key_resp.rt,LDT_key_resp.duration,LDT_prac_trials.thisRepN,LDT_prac_trials.thisTrialN,LDT_prac_trials.thisN,LDT_prac_trials.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,thisRow.t,notes,Intro.started,Intro.stopped,LDT_intro.started,keyboard_LDT.started,LDT_intro.stopped,LDT_prac.started,LDT_prac.stopped,LDT_feedback.started,LDT_feedback.stopped,LDT_instr.started,LDT_instr_key_resp.started,LDT_instr.stopped,LDT_trial.started,LDT_stim_text.started,LDT_key_resp.started,LDT_trial.stopped,LDT_trials.LDT_key_resp.keys,LDT_trials.LDT_key_resp.corr,LDT_trials.LDT_key_resp.rt,LDT_trials.LDT_key_resp.duration,LDT_break.started,LDT_break.stopped,end.started,end.stopped,Participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.009206800001265947,0.08793190000142204,,,,,,,,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,0.08795430000100168,0.1004782999989402,21.514040999998542,,,,,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,huftuk,a,nonword,0,0,0,,,,,,0,0,0,8,,,,,21.530194899998605,,,,,,,21.521861799999897,24.24172399999952,24.24565050000092,25.23417100000006,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,cluerk,a,nonword,1,1,0,,,,,,0,1,1,5,,,,,25.24245410000003,,,,,,,25.23788810000042,27.453220300001703,27.4532446000012,28.445678100000805,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,cucumber,l,word,2,2,0,,,,,,0,2,2,1,,,,,28.4537702000016,,,,,,,28.44795769999837,30.84825600000113,30.84993100000065,31.840735999998287,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,yami,a,nonword,3,3,0,,,,,,0,3,3,6,,,,,31.84884769999917,,,,,,,31.843174099998578,33.7178442000004,33.7186741000005,34.71027089999916,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,baseball,l,word,4,4,0,,,,,,0,4,4,4,,,,,34.718354500000714,,,,,,,34.712387300001865,35.90331399999923,35.90333979999923,36.89579370000138,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,format,l,word,5,5,0,,,,,,0,5,5,3,,,,,36.90385900000183,,,,,,,36.89831129999948,38.539250199999515,38.53927560000011,39.53172730000006,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,truck,l,word,6,6,0,,,,,,0,6,6,2,,,,,39.53983169999992,,,,,,,39.53275710000162,41.2170600999998,41.21708579999904,42.20940410000185,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
LDT,Practice,jeong,a,nonword,7,7,0,,,,,,0,7,7,7,,,,,42.21753610000087,,,,,,,42.21198860000004,43.79457380000167,43.79459990000032,44.78693239999848,,,,,,,,,,,,,,,,MB12,2025-10-17_16h22.21.516,online_LDT&KRT,,2025.1.1,121.145748027998,2025-10-17 16h22.27.252454 +0900,
